"","year","CAI","LAI","density","DBH","density12","DBH12","QMD","NPP","GPP","Rauto","Rh","rain","SoilWater","Transp","Evap","Runoff","plantC","soilC","plantN","soilN","totN","NSC","SeedC","leafC","rootC","SapwoodC","WoodC","NSN","SeedN","leafN","rootN","SapwoodN","WoodN","McrbC","fastSOM","SlowSOM","McrbN","fastSoilN","slowSoilN","mineralN","N_fxed","N_uptk","N_yrMin","N_P2S","N_loss","totseedC","totseedN","Seedling_C","Seedling_N","MaxAge","MaxVolume","MaxDBH","NPPL","NPPW","n_deadtrees","c_deadtrees","m_turnover","c_turnover_time","WDgrow","WDmort","WDrepr","WDkill"
"1",1,0.0134622063487768,0.0350367017090321,320,1.97648859024048,0,0,-1.10976228206994e-09,0.00621850322932005,0.0136079508811235,0.00738945044577122,0.000303239823551849,44650784,799.902893066406,0,144.711349487305,44650668,0.0207308251410723,0.00339416367933154,1.31801152229309,NA,NA,0.00458709476515651,0.000325093074934557,0.00319560058414936,0.00355573277920485,0.00622533168643713,0.00284197181463242,1.12336111068726,0.0162546541541815,0.0635960400104523,0.0888932719826698,0.0177866630256176,0.0081199174746871,3.36419434461277e-05,0.00284820096567273,0.00051232089754194,0.0033641941845417,NA,NA,200,0,0.708752572536469,-90.0120697021484,0.0870806574821472,NA,3.07332779195719e-38,-181.62060546875,3.07332779195719e-38,-6.70422883874977e-11,1.00000047683716,0.00202585314400494,0.0246646888554096,0.00379528943449259,0.00266730319708586,0,0,0,1.06548511981964,0.00266730319708586,-2.80470703728497e-06,3.07332779195719e-41,-60999
"2",2,0.0188879109919071,0.0442714989185333,624.773803710938,1.46390080451965,0,0,-1.10976228206994e-09,0.0191345643252134,0.0254751984030008,0.00634061917662621,0.00095920282183215,44772384,799.943725585938,0,121.247718811035,44772272,0.0346001386642456,0.00770023558288813,2.01169371604919,NA,NA,0.0130794700235128,0.000769969657994807,0.00291455234400928,0.00429607648402452,0.00695911003276706,0.00658096000552177,1.75556397438049,0.0384984686970711,0.0715434849262238,0.107401847839355,0.0198831725865602,0.0188027359545231,0.000126866420032457,0.00642801960930228,0.00114534911699593,0.0126866418868303,NA,NA,200,0,0.827615141868591,-73.980842590332,0.121014997363091,NA,0.308838397264481,0.0154419215396047,0.308838397264481,0.0154419215396047,1.99997925758362,0.00289585581049323,0.0284548196941614,0.000355583906639367,0.00451019406318665,0.000806463940534741,0.00039797619683668,0.000196435052203014,1.45913016796112,0.00451019406318665,1.95314760276233e-06,0,0
"3",3,0.0287735909223557,0.0744239240884781,1173.74047851562,1.23918759822845,0,0,-1.10976228206994e-09,0.0241922400891781,0.036296121776104,0.012103870511055,0.00207211123779416,41133176,799.962890625,0,128.591766357422,41133052,0.0505088642239571,0.0139116486534476,2.82553648948669,NA,NA,0.0164718143641949,0.00155637320131063,0.00459754792973399,0.00741073209792376,0.0121419876813889,0.00833040848374367,2.38560843467712,0.0778186321258545,0.118348971009254,0.185268238186836,0.0346913933753967,0.0238011684268713,0.000297705468256027,0.0117374965921044,0.00187644618563354,0.0297705456614494,NA,NA,200,0,1.05532121658325,-83.4000549316406,0.190345540642738,NA,0.568290889263153,0.0284145325422287,0.568290889263153,0.0284145306795835,2.99995803833008,0.00455462839454412,0.0341069363057613,0.00239676656201482,0.00696569867432117,0.00231242878362536,0.000791898579336703,0.000279078027233481,1.19591856002808,0.00696569867432117,3.75113677364425e-06,0,0
"4",4,0.0455809123814106,0.126588076353073,2297.6669921875,1.06987547874451,0,0,-1.10976228206994e-09,0.0353588685393333,0.0537915602326393,0.0184326730668545,0.00333587755449116,57782996,799.943298339844,0,112.846588134766,57782876,0.0717223435640335,0.0247211623936892,4.9546217918396,NA,NA,0.0197769142687321,0.00294510857202113,0.00697045167908072,0.0124798277392983,0.0199930761009455,0.0095569659024477,4.21616697311401,0.147255420684814,0.194774895906448,0.311995625495911,0.0571230724453926,0.0273056142032146,0.000555498467292637,0.0211886763572693,0.00297698774375021,0.0555498488247395,NA,NA,200,0,2.54177117347717,-74.1392669677734,0.324146926403046,NA,1.1707239151001,0.058536171913147,1.1707239151001,0.0585361756384373,3.99993681907654,0.00699078384786844,0.0404836051166058,0.00341635337099433,0.00909826252609491,0.00504074571654201,0.00140352919697762,0.000452066597063094,1.05041658878326,0.00909826252609491,6.80443827150157e-06,0,0
"5",5,0.0687472969293594,0.199864596128464,4374.1826171875,0.954377770423889,0,0,-1.10976228206994e-09,0.0570672415196896,0.085244856774807,0.0281776357442141,0.00749033410102129,46136464,799.894592285156,0,121.037910461426,46136344,0.0936394035816193,0.0523810647428036,8.97839736938477,NA,NA,0.0232319347560406,0.00508279399946332,0.0100859217345715,0.0196950361132622,0.0250682439655066,0.010475467890501,7.8298773765564,0.25413978099823,0.300450056791306,0.492375940084457,0.0716235488653183,0.029929906129837,0.00115219072904438,0.0410925149917603,0.0101363575085998,0.115219071507454,NA,NA,200,0,5.66514158248901,-78.4095230102539,0.481833577156067,NA,2.24469518661499,0.112234733998775,2.24469518661499,0.112234726548195,5.00000238418579,0.0040470939129591,0.0325328409671783,0.00518822483718395,0.0114603647962213,0.0103018702939153,0.00146186561323702,0.000449357321485877,0.914060592651367,0.0114603647962213,1.08095682662679e-05,0,0
"6",6,0.113450683653355,0.331439971923828,7524.13037109375,0.938559710979462,0,0,-1.10976228206994e-09,0.0930364206433296,0.139228492975235,0.0461922325193882,0.0135960318148136,37591944,799.953125,0,149.049713134766,37591792,0.143383458256721,0.0820773839950562,16.5276641845703,NA,NA,0.0355232208967209,0.0104669397696853,0.014115490950644,0.0328100956976414,0.0374186150729656,0.0130490949377418,14.5615081787109,0.52334725856781,0.478363484144211,0.820252239704132,0.106910340487957,0.0372831299901009,0.00209359102882445,0.0656353756785393,0.0143484203144908,0.209359109401703,NA,NA,200,0,9.97769737243652,-89.1498031616211,0.802321016788483,NA,3.60837006568909,0.180418521165848,3.60837006568909,0.180418521165848,6.00006818771362,0.00507760141044855,0.0356226190924644,0.00649727089330554,0.0169194024056196,0.0206872057169676,0.00190407631453127,0.000435175345046446,0.771250367164612,0.0169194024056196,1.65260644280352e-05,0,0
"7",7,0.197495937347412,0.570043563842773,13945.03125,0.90603494644165,0,0,-1.10976228206994e-09,0.155353397130966,0.232936084270477,0.0775827392935753,0.0207366980612278,57758956,799.972595214844,0,104.822441101074,57758840,0.22424978017807,0.135828033089638,25.1189060211182,NA,NA,0.0533279255032539,0.0195781718939543,0.0209351032972336,0.0558755435049534,0.0579219833016396,0.0166110433638096,21.7323970794678,0.978908598423004,0.797760128974915,1.39688789844513,0.165491387248039,0.0474601350724697,0.00350612937472761,0.111093185842037,0.0212287120521069,0.350612938404083,NA,NA,200,0,12.1785097122192,-80.7430648803711,1.35287165641785,NA,7.24817514419556,0.362408876419067,7.24817562103271,0.36240890622139,7.00013399124146,0.00638563698157668,0.0390428490936756,0.0102269295603037,0.0276834275573492,0.0364399030804634,0.00361474091187119,0.000818728818558156,0.600035667419434,0.0276834275573492,2.42310961766634e-05,0,0
"8",8,0.349021255970001,1.00214540958405,25688.6484375,0.887914776802063,0,0,-1.10976228206994e-09,0.271357476711273,0.408299595117569,0.136941999197006,0.0379697754979134,45639480,799.797912597656,0,112.981346130371,45639356,0.362622976303101,0.23084269464016,45.3544502258301,NA,NA,0.0836301147937775,0.0345044732093811,0.0330158919095993,0.0982458740472794,0.0916997790336609,0.0215268526226282,39.4753761291504,1.72522389888763,1.37420248985291,2.45614504814148,0.261999368667603,0.0615052916109562,0.00608737953007221,0.190942123532295,0.0338131934404373,0.608737945556641,NA,NA,200,0,27.1703319549561,-86.1343307495117,2.32315230369568,NA,14.8831882476807,0.744159400463104,14.8831872940063,0.744159340858459,8.00019931793213,0.00795990973711014,0.042640395462513,0.017361044883728,0.0459710210561752,0.068567082285881,0.00685468874871731,0.00159699190407991,0.468270063400269,0.0459710210561752,3.55767842847854e-05,0.000375131901819259,0
"9",9,0.619977533817291,1.76840138435364,47461.83984375,0.870863556861877,0,0,-1.10976228206994e-09,0.470884323120117,0.707464993000031,0.236580654978752,0.0606535337865353,47787412,799.939208984375,0,91.2481155395508,47787312,0.591635644435883,0.412061214447021,75.4170989990234,NA,NA,0.128664180636406,0.0622477233409882,0.0536839328706264,0.172868207097054,0.146743655204773,0.0274279750883579,65.0945053100586,3.11238622665405,2.39087462425232,4.32170343399048,0.419267505407333,0.0783656686544418,0.0103922998532653,0.343982934951782,0.0576859787106514,1.03922998905182,NA,NA,200,0,42.0425415039062,-76.5466690063477,4.0511417388916,NA,25.8736839294434,1.29368424415588,25.8736839294434,1.29368424415588,9.00026512145996,0.00982233043760061,0.0463812649250031,0.029293205589056,0.0764788389205933,0.12541837990284,0.0127281630411744,0.00294824037700891,0.358634829521179,0.0764788389205933,5.1450144383125e-05,0.00025455400464125,0
"10",10,1.12662601470947,3.22260665893555,87115.046875,0.868786871433258,0,0,-1.10976228206994e-09,0.852694928646088,1.28501117229462,0.432316899299622,0.116340816020966,42431052,799.953857421875,0,105.360000610352,42430944,1.0256427526474,0.714409649372101,131.838012695312,NA,NA,0.221713855862617,0.114350616931915,0.0919393301010132,0.316054552793503,0.247097998857498,0.0344863794744015,113.101364135742,5.71753072738647,4.313232421875,7.90136384963989,0.705994248390198,0.0985325276851654,0.0185811668634415,0.600225269794464,0.0956032052636147,1.85811674594879,NA,NA,200,0,75.4515228271484,-83.6860656738281,7.22421216964722,NA,46.133487701416,2.30667424201965,46.133487701416,2.30667424201965,10.0003309249878,0.0119422199204564,0.0501521453261375,0.0512558966875076,0.131982997059822,0.233021348714828,0.0229290537536144,0.00529381399974227,0.261294096708298,0.131982997059822,7.30944884708151e-05,0.000302818167256191,0
